35380.647,0.606,0.394,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP,"KNeighborsRegressor(n_jobs=-1, n_neighbors=3)"
35380.647,0.606,0.394,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP,"KNeighborsRegressor(n_jobs=-1, n_neighbors=3)"
35380.647,0.606,0.394,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP,"KNeighborsRegressor(n_jobs=-1, n_neighbors=3)"
35380.647,0.606,0.394,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP_PCNM,"KNeighborsRegressor(n_jobs=-1, n_neighbors=3)"
35380.647,0.606,0.394,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP,"KNeighborsRegressor(n_jobs=-1, n_neighbors=3)"
1.38,0.427,0.573,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP,"KNeighborsRegressor(n_jobs=-1, n_neighbors=3)"
1.38,0.427,0.573,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP_PCNM,"KNeighborsRegressor(n_jobs=-1, n_neighbors=3)"
1.38,0.427,0.573,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP,"KNeighborsRegressor(n_jobs=-1, n_neighbors=3)"
