36682.519,0.654,0.346,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP,LinearRegression(n_jobs=-1)
36682.519,0.654,0.346,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP,LinearRegression(n_jobs=-1)
36682.519,0.654,0.346,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP,LinearRegression(n_jobs=-1)
36433.869,0.644,0.356,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP_PCNM,LinearRegression(n_jobs=-1)
36682.519,0.654,0.346,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP,LinearRegression(n_jobs=-1)
1.449,0.483,0.517,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP,LinearRegression(n_jobs=-1)
1.44,0.477,0.523,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP_PCNM,LinearRegression(n_jobs=-1)
1.449,0.483,0.517,2019-05-20T00:00:00.000000,2019-05-21T20:00:00.000000,MULTI-STEP,LinearRegression(n_jobs=-1)
